from,to,text,time_start,time_end,comment
ID-1,TWA185,t w a one eighty five turn left heading ah zero eight zero,9.25,12.56,
TWA185,ID-1,zero eight zero t w a one eighty five,13.06,14.75,
ID-1,TWA185,t w a one eighty five turn left heading two seven zero,38.66,41.39,
TWA185,ID-1,left two seventy heading t w a one eighty five,42.27,44.35,
ID-1,TWA185,t w a one eighty five contact approach on ah one two seven point two,65.63,69.28,
TWA185,ID-1,twenty seven two good morning,69.57,71.18,
PAA521,ID-1,departure clipper fi- five two one passing nine hundred,102.92,106.41,
ID-1,PAA521,clipper five twenty one departures radar contact turn left heading of zero niner zero climb and maintain one zero thousand,106.75,112.63,
PAA521,ID-1,zero nine zero on the heading up to one zero thousand clipper five twenty one,113.34,116.75,
PCN3501,ID-1,departure precision thirty five oh one two forty heading eight hundred feet,118.3,123.14,
ID-1,PCN3501,precision thirty five zero one departure climb and maintain four thousand radar contact,125.6,129.06,
PCN3501,ID-1,four thousand thirty five oh one,129.23,130.72,
ID-1,PAA521,clipper five twenty one turn right heading one four zero,155.61,157.92,
PAA521,ID-1,right turn one four zero clipper five twenty one,158.42,160.64,
ID-1,PCN3501,precision thirty five zero one ah are you requesting sixty five as a final,195.41,198.79,
PCN3501,ID-1,ah yes sir sixty five would be great,199.14,201.14,
PCN3501,ID-1,ah roger stay at four expect six point five thank you,206.21,210.32,
ID-1,PAA521,clipper five twenty one turn right heading two seven zero,215.84,218.38,
PAA521,ID-1,right turn two seven zero clipper five twenty one,218.42,220.78,
ID-1,PCN3501,and precision thirty five zero one contact approach on one two seven point two,222.78,226.29,
PCN3501,ID-1,twenty seven two thirty five oh one,226.46,228.38,
ID-1,PAA521,clipper five twenty one contact boston approach one two seven point two,233.35,236.68,
PAA521,ID-1,twenty seven two five two one,236.88,238.47,
LUSA463,ID-1,cleared to one zero thou,356.5,357.57,
ID-1,LUSA463,u s air four sixty three turn left heading one zero zero,359.37,361.81,
LUSA463,ID-1,and now left to one zero zero,362.29,363.63,
ID-1,LUSA463,u s air four sixty three turn right heading one four zero,420.82,423.38,
ID-1,LUSA463,okay ah lifeguard four sixty three contact approach on ah two zero point six,427.63,431.81,
LUSA463,ID-1,two zero six so long,432.18,433.31,
NWA333,ID-1,zero ninety heading and one zero thousand northwest ah triple three heavy,445.76,448.38,
ID-1,NWA333,northwest ah triple three heavy contact boston approach one one eight point two five,496.38,500.61,
NWA333,ID-1,eighteen twenty five triple three heavy see you later,501.04,503.08,
DAL225,ID-1,boston departure delta two twenty five heavy out of eight hundred climbing to five thousand,528.49,533.5,
ID-1,DAL225,delta two twenty five heavy departure radar contact climb and maintain one zero thousand ten thousand,535.11,539.7,
DAL225,ID-1,climb to ten thousand delta two twenty five heavy,542.82,544.9,
ID-1,DAL225,delta two twenty five heavy turn left heading zero niner zero,555.73,558.45,
DAL225,ID-1,zero nine zero two twenty five heavy,558.72,560.48,
ID-1,DAL225,delta two twenty five turn right heading two seven zero,612.56,615.06,
DAL225,ID-1,right two seventy delta two twenty five heavy,615.87,617.89,
ID-1,DAL225,delta two two five heavy contact boston approach on one two seven point two,642.63,646.14,
DAL225,ID-1,twenty seven two delta two twenty five heavy,646.39,649.12,
UPS2015,ID-1,departure u p ah u p s twenty fifteen with you out of one point five,650.53,654.02,
ID-1,UPS2015,u p s twenty fifteen heavy departures turn left heading zero niner zero radar contact say the altitude again,654.56,659.14,
ID-1,UPS2015,roger that checks ah climb and maintain one zero thousand ten thousand,665.79,669.21,
UPS2015,ID-1,roger climbing to one zero thousand u p s twenty fifteen,669.98,673.13,
ID-1,UPS2015,u p s twenty fifteen heavy turn right heading one ah three zero,703.51,707.38,
UPS2015,ID-1,a right turn to one three zero u p s twenty fifteen,708.21,710.77,
ID-1,UPS2015,u p s twenty fifteen contact boston approach one two zero point six,713.03,716.55,
UPS2015,ID-1,one two zero point six u p s twenty fifteen good day,717.41,720.09,
ID-1,UPS2015,day,720.29,720.52,
ID-1,AAL273,american two seventy three departure radar contact turn left zero niner zero climb and maintain one zero thousand,743.08,747.91,
AAL273,ID-1,zero nine zero and up to one zero thousand american two seventy three,748.59,752.78,
ID-1,AAL273,american two seventy three contact boston approach next ah one one eight point two five,756.96,761.74,
AAL273,ID-1,eighteen twenty five so long,762.12,764.21,
ID-1,AAL273,day,764.44,764.74,
USA1423,ID-1,one zero zero and up to one zero thousand for u s air fourteen twenty three,805.66,809.88,
ID-1,USA1423,u s air fourteen twenty three turn right heading one four zero contact approach one two zero point six,912.41,916.94,
USA1423,ID-1,one forty twenty point six for u s air fourteen twenty three so long,917.88,921.88,
DHL115,ID-1,departure d h l one fifteen out of one point three,1132.72,1135.17,
ID-1,DHL115,d h l one fifteen departures radar contact climb and maintain one zero thousand turn left heading one zero zero,1136.84,1142.24,
ID-1,AAL531,american five thirty one boston departures ah radar contact climb and maintain one zero thousand,1202.22,1207.41,
AAL531,ID-1,cleared to one zero thousand american five thirty one,1207.95,1209.96,
ID-1,DHL115,d h l one fifteen turn right heading two seven zero,1210.58,1213.13,
DHL115,ID-1,right heading two seven oh d h l one fifteen,1214.77,1217.32,
ID-1,AAL531,american five thirty one turn left heading zero nine zero,1221.56,1223.97,
AAL531,ID-1,zero nine zero american five thirty one,1224.84,1226.67,
ID-1,DHL115,d h l one fifteen contact boston approach one two seven point two,1238.95,1242.3,
DHL115,ID-1,one twenty seven two d h l one fifteen,1242.82,1245.06,
COA333,ID-1,departure continental triple three one thousand for five thousand one forty,1288.49,1292.6,
ID-1,COA333,continental triple three boston departures ah climb and maintain one zero thousand radar contact,1294.9,1300.34,
COA333,ID-1,climbing to ten thousand speed restriction continental triple three,1300.83,1304.31,
ID-1,AAL531,american five thirty one turn right heading one five zero contact approach one two zero point six,1305.18,1309.59,
AAL531,ID-1,one five zero two six two zero point one,1309.89,1312.93,
ID-1,AAL531,ah one two zero point six,1313.02,1314.75,slightly garbled due to two parties transmitting simultaneously
AAL531,ID-1,six zero point six,1315.51,1316.66,
ID-1,COA333,continental triple three turn left heading zero niner zero,1322.46,1325.06,
COA333,ID-1,left to zero nine zero continental triple three,1325.02,1327.52,
ID-1,COA333,continental triple three squawk three four ah two three,1332.81,1336.36,
COA333,ID-1,three four two three continental triple three,1337.06,1339.68,
ID-1,COA333,continental triple three turn right heading two seven zero,1368.19,1370.86,
COA333,ID-1,right two seven zero continental triple three,1370.88,1373.39,
COA717,ID-1,departure continental seven seventeen is with you one point three for five,1406.57,1409.79,
ID-1,COA717,continental seven seventeen departures ah radar contact turn left heading one zero zero climb and maintain one zero thousand,1414.76,1420.88,
COA717,ID-1,one zero zero up to one five thousand is continental seven seventeen,1421.87,1425.16,
ID-1,COA717,roger the altitude is ten one zero thousand,1425.71,1428.12,
COA717,ID-1,one zero thousand thanks,1428.1,1429.22,
ID-1,COA333,continental triple three contact approach one two seven point two,1430.21,1433.18,
COA333,ID-1,twenty seven two good day continental triple three,1433.27,1435.28,
NERA3753,ID-1,and departure nera thirty seven fifty three is with you out of nine hundred,1452.04,1455.03,
ID-1,NERA3753,nera thirty seven fifty three boston departure is radar contact climb and maintain four thousand,1455.31,1459.13,
NERA3753,ID-1,thirty seven fifty three,1459.97,1461.09,
ID-1,COA717,continental seven seventeen turn right heading one five zero,1483.65,1486.05,
COA717,ID-1,one five zero seven seventeen,1486.48,1488.38,
ID-1,NERA3753,nera thirty seven fifty three squawk five three two two,1496.1,1499.02,
NERA3753,ID-1,thirty seven fifty three,1500.6,1502.06,
ID-1,COA717,continental seven seventeen turn right heading two seven zero contact approach one two seven point two,1506.28,1510.51,
COA717,ID-1,twenty seven point two right to ah two seventy continental seven seventeen,1513.2,1517.78,
ID-1,NERA3753,nera thirty seven fifty three turn left heading one four zero,1518.2,1520.93,
NERA3753,ID-1,thirty seven fifty three,1521.52,1522.66,
MID920,ID-1,boston departure midway ah nine twenty is out of fourteen hundred for five thousand turning left to one forty,1536.82,1541.44,
ID-1,MID920,midway nine twenty boston departure is radar contact climb and maintain one zero thousand ten thousand turn left heading one zero zero,1541.58,1547.0,
MID920,ID-1,up to ten left to ah one hundred heading midway ah nine twenty,1547.22,1550.27,
ID-1,MID920,midway nine twenty turn left heading zero eight zero contact boston approach one one eight point two five,1615.32,1620.12,
MID920,ID-1,zero eight zero and ah twenty eight twenty five ah midway nine twenty so long,1620.31,1624.37,
MID920,ID-1,eighteen twenty five thank you sir,1626.38,1627.69,
ID-1,COA1281,continental twelve eighty one boston departures roger radar contact climb and maintain ah one zero thousand ten thousand,1633.89,1639.93,
COA1281,ID-1,up to ten continental ah twelve eighty one,1640.12,1642.31,
ID-1,COA1281,continental twelve eighty one turn left heading one zero zero,1642.64,1644.76,
COA1281,ID-1,one zero zero,1645.32,1646.34,
ID-1,NERA3753,nera thirty seven fifty three climb and maintain five thousand contact approach on one ah two zero point six,1651.42,1656.67,
NERA3753,ID-1,thirty seven fifty three out of four for five,1658.03,1660.21,
ID-1,NERA3753,boston approach one two zero point six,1661.53,1663.63,
NERA3753,ID-1,roger,1664.25,1664.75,
ID-1,COA1281,continental twelve eighty one turn ah left heading zero eight zero contact boston approach one one eight point two five,1697.51,1703.57,
COA1281,ID-1,eighteen twenty five and zero eight zero twelve eighty one,1703.59,1706.55,
ID-1,TWA45,t w a forty five heavy boston departure radar contact climb and maintain one zero thousand turn left heading one one zero,1719.1,1724.62,
TWA45,ID-1,one one zero one zero thousand t w a forty five heavy roger,1725.0,1727.96,
COA1281,ID-1,and departure twelve continental twelve eighty one say the frequency again,1729.62,1732.68,
ID-1,COA1281,one one eight twenty five,1732.77,1734.37,
ID-1,TWA45,t w a forty five heavy turn left heading zero eight zero,1745.35,1748.16,
TWA45,ID-1,zero eight zero t w a forty five heavy,1748.46,1750.53,
ID-1,TWA45,t w a forty five heavy turn right heading one four zero contact boston approach one two zero point six,1805.7,1811.23,
TWA45,ID-1,one four zero one two zero point six t w a forty five heavy,1811.47,1814.48,
MOW302,ID-1,and departure mohawk three zero two is with you out of a thousand assigned two ninety,1878.35,1881.76,
ID-1,MOW302,mohawk three zero two departure climb and maintain four thousand radar contact,1882.3,1885.69,
MOW302,ID-1,up to four thousand you were garbled say again,1887.99,1890.06,
ID-1,MOW302,climb to four,1891.57,1892.42,
MOW302,ID-1,roger,1892.97,1893.63,
ID-1,MOW302,mohawk three zero two fly heading three two zero contact approach on one one eight point two five,1940.03,1944.52,
MOW302,ID-1,eighteen twenty five and three twenty on the heading mohawk three zero two,1944.73,1947.78,
MOW302,ID-1,and ah departure mohawk three zero two say again that frequency,1984.33,1987.36,
ID-1,MOW302,one one eight two five,1987.73,1988.99,
MOW302,ID-1,o k we tried the wrong one sorry about that,1989.02,1991.4,
ID-1,MOW302,roger,1991.78,1992.19,
UAL127,ID-1,boston united one twenty seven heavy leaving one for five thousand,2094.35,2097.99,
ID-1,UAL127,united ah one twenty seven departure radar contact turn left heading one zero zero climb and maintain one zero thousand,2106.15,2112.86,
UAL127,ID-1,ah head one zero zero climb one zero thousand united ah one twenty seven heavy,2113.72,2118.57,
ID-1,UAL127,united ah one twenty seven heavy turn right heading two seven zero,2195.54,2198.31,
UAL127,ID-1,right turn ah head two seven zero united one twenty seven heavy,2198.76,2202.36,
ID-1,NWA317,northwest ah three one seven boston departures radar contact turn left heading zero niner zero climb and maintain one zero thousand ten thousand,2214.04,2220.39,
NWA317,ID-1,turn left heading zero nine zero climb to ah one zero thousand ten thousand northwest three one seven,2223.17,2229.45,
ID-1,UAL127,united one twenty seven heavy contact approach one two seven point two,2230.55,2234.31,
UAL127,ID-1,two seven two united one twenty seven,2234.49,2236.58,
ID-1,NWA317,i guess that was blocked out northwest three seventeen that was a one fifty heading,2288.14,2291.36,
NWA317,ID-1,heading one five zero for northwest ah three seventeen,2291.87,2296.56,
ID-1,NWA317,thank you,2296.69,2297.31,
ID-1,USA764,u s air seven six four departures ah radar contact turn left zero nine zero climb and maintain one zero thousand,2304.59,2309.93,
USA764,ID-1,zero nine zero and one zero thousand u s air seven sixty four,2310.13,2314.45,
ID-1,NWA317,northwest three seventeen contact approach one two zero point six,2316.39,2319.5,
NWA317,ID-1,one two zero point six good morning,2320.85,2322.88,
ID-1,NERA3731,nera thirty seven thirty one departure,2340.41,2342.06,
ID-1,USA1095,u s air ten ninety five boston departure radar contact climb and maintain one zero thousand ten thousand,2348.92,2353.77,
USA1095,ID-1,up to one zero thousand u s ten ninety five,2354.06,2356.04,
ID-1,USA1095,united ten ninety five turn u s air ten ninety five excuse me turn left to zero niner zero,2363.92,2368.2,
USA1095,ID-1,zero nine zero u s ten ninety five,2368.83,2370.61,
ID-1,USA764,u s air seven sixty four turn right heading two seven zero,2370.71,2373.66,
USA764,ID-1,right turn two seven zero u s air seven sixty four,2373.75,2377.12,
NERA3731,ID-1,and departure nera thirty seven thirty one ah on a right turn to three three zero three thousand,2380.59,2384.73,
ID-1,NERA3731,nera thirty seven thirty one departures radar contact ah seven miles west say altitude now turn right heading three four zero,2385.43,2392.02,
NERA3731,ID-1,three four zero and ah we are out of two thousand ah eight hundred thirty seven thirty one,2392.18,2396.06,
ID-1,NERA3731,nera thirty seven thirty one climb and maintain four thousand,2398.52,2401.03,
NERA3731,ID-1,four thousand thirty seven thirty one,2401.05,2402.51,
ID-1,USA764,u s air seven sixty four contact approach on ah one two seven point two,2404.88,2408.51,
USA764,ID-1,twenty seven two have a nice day,2408.74,2410.57,
