from,to,text,time_start,time_end,comment
DR1,PACER62,pacer six two contact washington departure on one two one point zero five good day,1.44,5.75,
PACER62,DR1,one two one zero five pacer six two good day,7.03,9.14,
N26GA,DR1,gulfstream twenty six golf alpha's level at niner thousand,10.18,13.31,
DR1,N26GA,november two two six golf alpha turn left heading two zero zero,13.66,17.47,
N26GA,DR1,left to two zero zero two six golf alpha,17.82,20.58,pilot omitted ident prefix
DR1,N26GA,november two two six golf alpha contact washington departure on one two one point zero five good day,30.55,35.36,
N26GA,DR1,one two one zero five good day,35.86,37.76,
VVPF637,DR1,washington departure papa fox six three seven is airborne going to three thousand,504.61,508.43,
DR1,VVPF637,papa fox six three seven washington departure radar contact maintain three thousand heading two seven zero,508.51,513.05,
VVPF637,DR1,two seven zero three thousand papa fox,513.93,515.93,
DR1,VVPF637,papa fox six three seven climb maintain four thousand,536.07,538.51,
VVPF637,DR1,four thousand papa fox,538.74,540.32,
UAL621,DR1,washington departure united six twenty one out of five hundred for five thousand,584.76,587.74,
DR1,UAL621,united six twenty one departure radar contact,588.00,590.21,
DR1,VVPF637,navy papa fox six three seven climb and maintain ah one one thousand,591.09,595.90,
VVPF637,DR1,one one eleven thousand papa fox,596.52,598.80,
DR1,VVPF637,and fly heading two five zero,598.92,600.42,
VVPF637,DR1,two fifty papa fox,601.21,602.73,
DR1,UAL621,united six twenty one climb and maintain niner thousand,605.89,608.48,
UAL621,DR1,niner thousand united six twenty one,608.78,610.25,
DR1,UAL621,united six twenty one fly heading three three zero vector for the climb,682.60,685.26,
UAL621,DR1,okay heading three three zero united six twenty one,685.81,687.90,
DR1,VVPF637,navy papa fox six three seven contact departure control one two one point zero five,703.10,708.10,
VVPF637,DR1,one two one zero five papa fox,708.17,710.08,
DAL901,DR1,departure delta nine oh one is with you out of fourteen hundred for five thousand,711.02,714.15,
DR1,DAL901,delta nine zero one departure radar contact climb and maintain niner thousand,714.23,717.73,
DAL901,DR1,understand up to niner thousand delta nine oh one correct,719.87,723.08,
DR1,DAL901,yeah that's correct niner thousand for delta nine zero one,723.37,725.84,
DAL901,DR1,thank you,725.87,726.51,
N06GA,DR1,washington departure baron one zero six golf alpha's with you climbing through nine hundred feet,779.58,783.77,
DR1,UAL621,united six twenty one turn left heading one niner zero,784.20,786.63,
UAL621,DR1,left turn heading one niner zero united six twenty one,787.27,789.45,
DR1,N06GA,baron one oh six golf alpha washington departure radar contact ah climb and maintain four thousand,790.40,795.61,
N06GA,DR1,six golf alpha going to four thousand,796.33,798.20,pilot omitted ident prefix
DR1,DAL901,delta nine zero one fly heading three three zero vector for the climb,812.76,815.70,
DAL901,DR1,head three three oh delta nine oh one,816.19,817.97,
DR1,UAL621,united six twenty one climb and maintain one one thousand,820.63,823.55,
UAL621,DR1,one one thousand united six twenty one,823.66,825.51,
DR1,N06GA,baron six golf alpha fly heading two ah six zero,831.61,834.44,
N06GA,DR1,six golf alpha to two six zero,835.00,836.86,pilot omitted ident prefix
NWA347,DR1,departure northwest three forty seven is with you out of one point five,838.69,841.50,
DR1,NWA347,northwest three forty seven departure radar contact and ah climb and maintain niner thousand,841.67,845.97,
NWA347,DR1,northwest three forty seven to nine thousand,846.18,848.28,
DR1,UAL621,united six twenty one climb and maintain one seven thousand,852.95,855.64,
UAL621,DR1,one seven thousand united six twenty one,855.86,857.67,
DR1,DAL901,delta nine zero one turn left heading two zero zero,867.60,870.32,
DAL901,DR1,two zero zero delta nine oh one,870.57,872.12,
DR1,UAL621,united six twenty one turn right heading two five zero,896.14,898.42,
UAL621,DR1,heading two five zero united six twenty one,901.25,902.99,
DAL901,DR1,up to one one thousand delta nine oh one,909.76,911.43,
N34DB,DR1,departure gulfstream four delta bravo climbing to five out of twelve,912.23,915.18,
DR1,N34DB,lear two three four delta bravo departure radar contact and climb and maintain niner ah correction turn left heading two eight zero climb and maintain four thousand,918.51,926.21,
N34DB,DR1,two eight zero heading four thousand,926.52,928.29,
DR1,UAL621,united six twenty one turn right heading three zero zero join j one forty nine resume own navigation,931.04,935.60,
UAL621,DR1,heading three zero zero join to j one forty nine own nav united six twenty one,935.98,939.72,
DR1,UAL621,united six twenty one contact dulles departure on one three four point two,939.77,943.43,
UAL621,DR1,one three four point two united six twenty one,943.64,945.49,
DR1,NWA347,northwest three forty seven turn left heading three one zero,945.77,949.12,
NWA347,DR1,three forty seven left to three one zero,949.49,951.55,pilot omitted ident prefix
DR1,DAL901,delta nine zero one contact departure one two one point zero five,951.77,955.22,
DAL901,DR1,twenty one oh five delta nine oh one,955.65,957.29,
N75CF,DR1,wash king air seven five charlie fox with you out of nine hundred climbing to five thousand heading three three zero,957.85,962.75,
N34DB,DR1,and november four delta bravo fly heading three three zero,963.01,965.79,
DR1,N34DB,okay four delta bravo going to come back right to three three zero heading,966.25,969.34,pilot omitted ident prefix
DR1,N75CF,and seven five charlie fox is that you checking in,970.39,972.39,controller omitted ident prefix
N75CF,DR1,yes sir passing thirteen hundred now for five thousand heading three three zero,972.55,976.04,
DR1,N75CF,seven five charlie fox maintain four thousand radar contact turn left heading two seven zero,975.99,979.93,controller omitted ident prefix
N75CF,DR1,all right four thousand two seven zero seven five charlie fox,980.28,983.37,pilot omitted ident prefix
DR1,NWA347,northwest three forty seven climb and maintain one five thousand,983.42,986.33,
NWA347,DR1,northwest three forty seven climbing to one five thousand,986.42,988.82,
DR1,N06GA,baron one oh six golf alpha maintain four thousand and contact ah dulles on one two six point six five,988.82,994.91,
N06GA,DR1,six golf alpha going going to one two six point six five,995.63,998.57,pilot omitted ident prefix
DR1,NWA347,northwest three forty seven climb and maintain one seven thousand contact dulles departure on one one eight point four seven,1018.40,1023.96,
NWA347,DR1,dulles eighteen forty seven climbing to one seven thousand northwest three forty seven,1024.70,1029.12,
DR1,N34DB,november four delta bravo climb and maintain one one thousand,1031.29,1034.29,
N34DB,DR1,delta bravo up to eleven thousand,1035.00,1036.87,pilot omitted ident prefix
DR1,N75CF,lear five charlie foxtrot turn left heading two five zero vector for the climb,1065.55,1068.81,controller used incorrect ident prefix
N75CF,DR1,heading two five zero leveling at four thousand seven five charlie fox we have the traffic twelve o'clock high,1069.27,1074.05,
DR1,N75CF,okay i'll climb in just a moment,1074.05,1075.76,
AAL393,DR1,departure american three ninety three is ah with you out of fifteen hundred for five thousand,1077.74,1081.92,
AAL393,DR1,departure american three ninety three out of eighteen hundred for five,1091.77,1094.86,
DR1,N34DB,november four delta bravo turn left heading one eight zero maintain eleven thousand and expedite your climb through seven,1095.19,1100.36,
N34DB,DR1,okay delta bravo left turn to one eight zero maintain eleven we'll make it quick,1100.75,1104.39,pilot omitted ident prefix
DR1,AAL393,american three ninety three departure radar contact,1104.66,1106.65,
AAL393,DR1,american three ninety three,1106.93,1108.55,
DR1,N75CF,november five charlie foxtrot ah climb and maintain eight thousand,1109.47,1114.56,
N75CF,DR1,seven five charlie fox leaving four for eight thousand heading two five zero,1115.01,1118.17,
N25Z,DR1,three zero two five zulu ah three point five for four,1119.64,1122.72,
DR1,N25Z,november three zero two five zulu departure radar contact maintain v f r at four thousand,1122.94,1126.97,
N25Z,DR1,roger,1127.24,1127.66,
DR1,N34DB,november four delta bravo climb and maintain one seven thousand,1133.72,1136.78,
N34DB,DR1,delta bravo up to one seven thousand,1137.10,1138.94,pilot omitted ident prefix
DR1,N34DB,and november four delta bravo just stop your turn heading of one niner zero,1168.65,1171.84,
N34DB,DR1,delta bravo will do that,1172.30,1173.55,pilot omitted ident prefix
NASA3,DR1,washington departure nasa three is with you turning to two eight zero climb to four thousand,1182.31,1186.37,
DR1,NASA3,nasa three departure radar contact maintain four thousand,1186.37,1189.18,
NASA3,DR1,thank you sir,1189.78,1190.80,
DR1,AAL393,american three ninety three climb and maintain ah niner thousand,1197.43,1200.85,
AAL393,DR1,climb maintain nine thousand american three ninety three,1201.10,1203.89,
DR1,N75CF,november five charlie fox fly heading two seven zero maintain eight thousand contact dulles on one two six point six five,1205.73,1211.65,
N75CF,DR1,two seven zero eight thousand one twenty six sixty five seven five charlie fox,1211.95,1216.10,
DR1,N25Z,november two five zulu turn left heading two two zero,1215.88,1218.37,
N25Z,DR1,two two zero two five z,1218.82,1220.18,pilot omitted ident prefix
DR1,N34DB,november four delta bravo turn right heading three two zero join j one forty nine resume own navigation,1230.54,1234.98,
N34DB,DR1,okay right turn two eight zero to j one forty nine normal nav,1235.35,1239.15,
DR1,N34DB,that's a right turn to three two zero for ah gulfstream four delta bravo and contact dulles departure control on one three four point two,1239.39,1246.71,
N34DB,DR1,okay understand three twenty heading to intercept thirty four two see you,1246.71,1249.65,
DR1,AAL393,american three ninety three turn left heading one eight zero,1250.22,1252.39,
AAL393,DR1,one eight zero american three ninety three,1252.62,1254.81,
DR1,AAL393,a left turn to one eight zero that's correct,1254.93,1256.79,
DR1,N25Z,november two five zulu turn left heading one niner zero have higher for you and on course in about eight miles,1260.06,1264.40,
N25Z,DR1,one nine zero two five z,1264.80,1266.15,pilot omitted ident prefix
USA211,DR1,u s air two eleven is out of eighteen hundred for five thousand,1268.23,1270.64,
DR1,USA211,u s air two eleven departure radar contact climb and maintain niner thousand,1270.88,1274.61,
USA211,DR1,up to nine u s air two eleven,1274.86,1276.54,
